name,ric,currency,org_permid,isin
TURNKEY COMMUNICATION SERVICES,TKC.BK,TB,5081128676.0,THA642010005
TV THUNDER,TVTm.BK,TB,4296007367.0,TH6472010003
TVD HOLDINGS,TVDHm.BK,TB,5035152492.0,TH3709010005
TWZ,TWZ.BK,TB,4295893147.0,TH0867010Z02
TYCOONS WORLDWIDE GROUP,TYCN.BK,TB,4295892888.0,TH0754A10Z01
UAC GLOBAL PUBLIC COMPANY LIMITED,UAC.BK,TB,4297038476.0,TH1040010Y06
UBIS (ASIA),UBISm.BK,TB,4295893414.0,TH0943010007
UBON BIO ETHANOL,UBE.BK,TB,5015420718.0,THA472010000
UNIMIT ENGINEERING,UECm.BK,TB,4295893391.0,TH0874A10Z06
UNION AUCTION,AUCTm.BK,TB,4296537821.0,TH4709010003
UNION MOSAIC,UMI.BK,TB,4295893316.0,TH0160010Z02
UNION PETROCHEMICAL,UKEMm.BK,TB,4295893067.0,TH0927010Z04
UNION PIONEER FABRIC,UPF.BK,TB,4295893321.0,TH0031010000
UNIQUE ENGR.AND CON.,UNIQ.BK,TB,4295892687.0,TH0933010009
UNITED PALM OIL IND.,UPOIC.BK,TB,4295893318.0,TH0227010Z09
UNIVANICH PALM OIL,UVAN.BK,TB,4295893442.0,TH0748010Z04
UOB KAY HIAN SECURITIES SUSP - SUSP.05/06/25,UOBKH.BK,TB,4295893170.0,TH0870010004
UTILITY BUSINESS ALLIANCE,UBAm.BK,TB,5000049313.0,THB044010007
V L ENTERPRISE,VLm.BK,TB,5066575297.0,TH9091010008
VANACHAI GROUP,VNG.BK,TB,4295893319.0,TH0533010Z00
VAROPAKORN,VARO.BK,TB,4295893012.0,TH0251010Z09
VICHITBHAN PALMOIL,VPO.BK,TB,5042374151.0,TH6052010001
VILLA KUNALAI,KUN.BK,TB,5062389765.0,TH9518010003
VINTCOM TECHNOLOGY,VCOMm.BK,TB,4297142659.0,TH8343010006
WARRIX SPORT,WARRIXm.BK,TB,5083170607.0,THB127010007
WATTANA KARNPAET,NEW.BK,TB,4295893322.0,TH0575010002
WATTANAPAT HOSPITAL TRANG,WPH.BK,TB,5055671319.0,TH8220010004
WAVE EXPONENTIAL,WAVE.BK,TB,4295893210.0,TH0397A10Z04
WELL GRADED ENGINEERING,WGE.BK,TB,5074838621.0,TH9994010006
WELL MANAGEMENT CORPORAT SUSP - SUSP.25/03/24,WELLm.BK,TB,4295892914.0,TH0858010Y02
WHA INDUSTRIAL LEASEHOLD REIT UNITS,WHAIRu.BK,TB,5046441272.0,TH7585010005
WHA UTILITIES AND POWER,WHAUP.BK,TB,5000024158.0,TH7846010Z09
WIIK,WIIK.BK,TB,4295893294.0,TH0549010Y07
WINDOW ASIA,WINDOW.BK,TB,5082933535.0,THB666010004
WINNER GROUP ENTERPRISE,WINNERm.BK,TB,5040043633.0,TH4877010009
WORKPOINT ENTERTAINMENT,WORK.BK,TB,4295893357.0,TH0788010005
WORLD FLEX,WFX.BK,TB,5000049113.0,THA583010006
WP ENERGY,WP.BK,TB,5044099150.0,TH6073010Z01
WSOL,WSOL.BK,TB,5068655228.0,THA020010007
XSPRING CAPITAL,XPG.BK,TB,4295893245.0,TH0472B10Z01
YONG CONCRETE,YONGm.BK,TB,5082422921.0,THA888010008
YUASA BATTERY,YUASAm.BK,TB,4295893449.0,TH0679010Z01
ZALEKTA,ZAA.BK,TB,4295893356.0,TH0672B10Z09
ZEN CORPORATION,ZEN.BK,TB,5056396728.0,TH8962010006
AESTHETIC CONNECT,TRPm.BK,TB,5082930509.0,THB640010005
AGRIPURE HOLDINGS,APURE.BK,TB,4295893213.0,TH0343010Z04
AIM INDL.GW.FH.&. LH. REIT,AIMIRTu.BK,TB,5057830499.0,TH8387010003
AJ ADVANCE TECHNOLOGY ORS,AJA.BK,TB,5040259844.0,TH5178010Y00
ALLIANZ AYUDHYA CAPITAL,AYUD.BK,TB,4295892728.0,TH0093A10Y02
ALPHA DIVISIONS,ALPHAXm.BK,TB,5002421008.0,TH5084010005
AMA MARINE,AMAm.BK,TB,5047642436.0,TH7631010009
APPLICAD PCL,APPm.BK,TB,5070763513.0,TH9527010002
ARIP,ARIPm.BK,TB,5000872864.0,TH1048010009
ASIA AVIATION,AAV.BK,TB,4297485267.0,TH3437010004
ASIA BIOMASS,ABMm.BK,TB,5057819520.0,TH8422010000
ASIA CAPITAL GROUP SUSP - SUSP.25/03/24,ACAPm.BK,TB,4295893369.0,TH0880010Z05
ASIA FIBER,AFC.BK,TB,4295892761.0,TH0011010004
ASIA GREEN ENERGY,AGE.BK,TB,4298040312.0,TH0990A10Z05
ASIA HOTEL,ASIA.BK,TB,4295893138.0,TH0156010Z00
ASN BROKER,ASNm.BK,TB,5050311723.0,TH7188010006
BA AIRPORT LEASEHOLD REIT,BAREITu.BK,TB,5082496564.0,THA996010007
BAAN ROCK GARDEN,BROCK.BK,TB,4295893338.0,TH0887010Z00
BANGKOK ASSET INTERGROUP,BKAm.BK,TB,5085658004.0,THC670010006
BANGKOK GENOMICS INNOVATION,BKGI.BK,TB,5083791719.0,THB972010003
BANGSAPHAN BARMILL,BSBM.BK,TB,4295893415.0,TH0824010001
BEAUTY COMMUNITY,BEAUTY.BK,TB,5037842240.0,TH4100010Z04
BIRLA CARBON,BCT.BK,TB,4295892944.0,TH0200010Y07
BLUEBIK GROUP,BBIK.BK,TB,5080152358.0,THA448010001
BOUND AND BEYOND,BEYOND.BK,TB,4295892736.0,TH0088010002
BOUTIQUE NEW CITY,BTNC.BK,TB,4295893165.0,TH0095010003
CHAMNI S EYE,CEYEm.BK,TB,5081460466.0,THA772010007
CHARN ISSARA DEVELOPMENT,CI.BK,TB,4295893458.0,TH0696010Z05
CHIANG MAI RAM MED.BUS.,CMR.BK,TB,4295893163.0,TH0432010Z05
CHIC REPUBLIC,CHICm.BK,TB,5059963626.0,TH8522010009
CHIN HUAY,CH.BK,TB,5062378640.0,THA862010008
CHOW BRIGHT VENTURES,CHOWm.BK,TB,5001437446.0,TH1081010007
CHULARAT HOSPITAL,CHG.BK,TB,4296547948.0,TH4539010Z03
CITY STEEL,CITY.BK,TB,4295893314.0,TH0898010002
CSP STEEL CENTER,CSP.BK,TB,4295893309.0,TH0881010Z03
DHIPAYA GROUP HOLDINGS,TIPH.BK,TB,5081074391.0,THA458010008
DITTO (THAILAND),DITTO.BK,TB,5057819803.0,THA283010009
DOD BIOTECH,DODm.BK,TB,5059948874.0,TH8569010003
EASTERN POWER,EP.BK,TB,4295893201.0,TH0344B10Z07
EASTERN TECHNICAL ENGINEERING,ETEm.BK,TB,5050704587.0,TH7761010001
EKACHAI MEDICAL CARE,EKH.BK,TB,5050991191.0,TH7344010007
EMC,EMC.BK,TB,4295893203.0,TH0565B10Z09
EUREKA DESIGN,UREKAm.BK,TB,5037841569.0,TH4338010Z00
FIRETRADE ENGINEERING,FTE.BK,TB,5055458581.0,TH8103010006
FORTH,FORTH.BK,TB,4295893133.0,TH0920010Z09
GETABEC,GTBm.BK,TB,5047398582.0,TH7131010004
GRAND CANAL LAND SUSP - SUSP.09/06/25,GLAND.BK,TB,4295893214.0,TH0538A10Z04
GREEN RESOURCES,GREEN.BK,TB,4295892904.0,TH0876A10Y05
GREEN TECH VENTURES,GTVm.BK,TB,4297685760.0,TH1026010Y05
HARN ENGINEERING SOLUTIONS,HARNm.BK,TB,5043316847.0,TH6050010Y00
HEALTH EMPIRE CORPORATION,HEALTHm.BK,TB,4295892712.0,TH0804A10Z01
HOME POTTERY,HPTm.BK,TB,5045944472.0,TH6589010003
IFS CAP.(THAILAND),IFS.BK,TB,5000025016.0,TH1036010003
INDARA INSURANCE,INSURE.BK,TB,4295892974.0,TH0217010006
INDIGY,IDGm.BK,TB,5090835426.0,THD342010002
IT CITY,IT.BK,TB,4295893409.0,TH0706010Z02
ITALIAN-THAI DEVELOPMENT,ITD.BK,TB,4295892842.0,TH0438010Z02
JUBILEE ENTERPRISE,JUBILEm.BK,TB,5000060369.0,TH1022010009
K FRGN.FXI.1YAE NOT FOR RTL INV,PRTR.BK,TB,5058655066.0,THB230010001
K&K SUPERSTORE SOUTHERN,KKm.BK,TB,5071494063.0,TH9951010007
KGI SECURITIES,KGI.BK,TB,4295892803.0,TH0171B10Z05
LAGUNA RESORTS & HOTELS SUSP - SUSP.09/06/25,LRH.BK,TB,4295892878.0,TH0372010007
LALIN PROPERTY,LALIN.BK,TB,4295892697.0,TH0693010Z02
LEE FEED MILL,LEE.BK,TB,4295893199.0,TH0181B10Z03
LEO GLOBAL LOGISTICS,LEOm.BK,TB,5044100302.0,TH9993010007
LH HTL.LH.REIT.TST. UTS.,LHHOTELu.BK,TB,5048024637.0,TH6957010007
LUXURY REAL ESTATE INVESTMENT,LUXFu.BK,TB,4298015368.0,TH0982010009
MATICHON,MATI.BK,TB,4295892756.0,TH0170A10Z07
MEDEZE GROUP,MEDEZE.BK,TB,5082938296.0,THC430010007
METRO SYSTEMS,MSC.BK,TB,4295893234.0,TH0569010Z04
MILLENNIUM GROUP ASIA,MGC.BK,TB,5082041322.0,THB337010003
MILLIONAIRE PROPERTY,MIPFu.BK,TB,4295892817.0,TH0827010008
MODERNFORM GROUP,MODERN.BK,TB,4295892943.0,TH0291B10Z00
MOSHI MOSHI RETAIL,MOSHI.BK,TB,5083390302.0,THB131010001
MOTHER MARKETING,MOTHERm.BK,TB,5091874862.0,THC665010003
NAMYONG TERMINAL,NYT.BK,TB,4296850517.0,TH5008010Z08
NAT ABSOLUTE TECHNOLOGIES,NATm.BK,TB,5086732065.0,THB885010009
NAVANAKORN,NNCL.BK,TB,4295893453.0,TH0702010Z01
NC HOUSING,NCH.BK,TB,4295892732.0,TH0769010Z00
NEW PLUS KNITTING,NPKm.BK,TB,4295893224.0,TH0127010005
NFORCE SECURE,SECUREm.BK,TB,5062393546.0,THA344010006
NR INSTANT PRODUCE,NRF.BK,TB,5073146024.0,TH9882010001
OCEAN GLASS,OGC.BK,TB,4295892854.0,TH0360010001
OHTL,OHTL.BK,TB,4295892962.0,TH0115A10Z05
ORIGIN PROPERTY,ORI.BK,TB,5044129190.0,TH6789010001
PATO CHEMICAL IND.,PATO.BK,TB,4295893227.0,TH0532010Z02
PEACE & LIVING,PEACE.BK,TB,5081120677.0,THA656010008
PETCHSRIVICHAI ENTERPRISE,PCE.BK,TB,5062382675.0,THC273010007
PLANET COMMS.ASIA,PLANETm.BK,TB,5040276113.0,TH5586010008
PLUS TECH INNOVATION,PTECH.BK,TB,4295893273.0,TH0476010Y03
POSCO-THAINOX,INOX.BK,TB,4295892689.0,TH0814010Y05
POWER LINE ENGR.,PLE.BK,TB,4295892733.0,TH0685010Z08
PREMIER MARKETING,PM.BK,TB,4298008698.0,TH0977010Z09
PRG CORPORATION,PRG.BK,TB,4295893225.0,TH0366010Z05
PRIME OFFICE LEASEHOLD PROPERTY,POPFu.BK,TB,5029074305.0,TH1060010002
PRINSIRI,PRIN.BK,TB,4295893379.0,TH0865010001
PROUD REAL ESTATE,PROUD.BK,TB,4295893149.0,TH0797B10Y00
PYLON,PYLON.BK,TB,4295892699.0,TH0885010Z04
QTC ENERGY,QTC.BK,TB,5001169013.0,TH1067010005
RATCHTHANI LEASING,THANI.BK,TB,4295892705.0,TH0697010Z03
RICHY PLACE 2002,RICHY.BK,TB,5040275893.0,TH5712010005
RIGHT TUNNELLING,RT.BK,TB,5076392640.0,THA001010000
ROJANA INDUSTRIAL PARK,ROJNA.BK,TB,4295893253.0,TH0477010Y01
ROYAL ORCHID HTL.(THAI.) SUSP - SUSP.09/06/25,ROH.BK,TB,4295892942.0,TH0149010Z05
S C L MOTOR PART,SCLm.BK,TB,5062380326.0,THB676010002
S KIJCHAI ENTERPRISE,SKN.BK,TB,5055456745.0,TH8177010007
SABINA,SABINA.BK,TB,4298008634.0,TH0976010Z01
SAHAMITR PRESSURE CTNR.,SMPC.BK,TB,4295893000.0,TH0273010Z03
SAHATHAI TERMINAL,PORT.BK,TB,5056387792.0,TH8306010001
SAKSIAM LEASING,SAK.BK,TB,5073135332.0,THA054010006
SALA @ SATHORN PROPERTY,SSPFu.BK,TB,5000088350.0,TH1004010001
SALEE INDUSTRY,SALEEm.BK,TB,4295892872.0,TH0836010Z07
SAMART,SAMART.BK,TB,4295893327.0,TH0374010Z09
SAMART DIGITAL ORS,SDC.BK,TB,4295892749.0,TH0756010Y08
SAPPE,SAPPE.BK,TB,5040790928.0,TH5614010004
SCAN INTER,SCN.BK,TB,5044014915.0,TH6285010000
SCB SET INDEX FUND,SCBSETu.BK,TB,4295893404.0,TH0659010001
SCG DECOR,SCGD.BK,TB,5086664492.0,THB722010006
SEA OIL,SEAOIL.BK,TB,5038916747.0,TH4791010002
SEI MEDICAL,SEIm.BK,TB,5082925916.0,THC265010007
SIAMEAST SOLUTIONS,SE.BK,TB,5050991475.0,TH7753010001
SIAMRAJ,SRm.BK,TB,5045871253.0,TH6887010002
SIKARIN,SKR.BK,TB,4295893315.0,TH0105A10Z07
SILICON CRAFT TECHNOLOGY,SICTm.BK,TB,5062391863.0,TH9876010009
SIMAT TECHNOLOGIES,SIMATm.BK,TB,4295893347.0,TH0965010000
SIRAKORN,SKm.BK,TB,5071556213.0,TH9953010005
SKY TOWER,STOWERm.BK,TB,4298034399.0,TH3404A10Z09
SMART CONCRETE,SMARTm.BK,TB,4297218922.0,TH5850010Z03
SOMBOON ADVANCE TECH.,SAT.BK,TB,4295893439.0,TH0823010002
SPECIALTY NATURAL PRODUCTS,SNPS.BK,TB,4297023286.0,THC572010005
SRIRACHA CONSTRUCTION,SRICHA.BK,TB,5037268699.0,TH3443010006
STONE ONE,STXm.BK,TB,4297250047.0,THC065010009
SUPER ENERGY CORPORATION,SUPER.BK,TB,4295893457.0,TH0833010Y05
SUPREME DISTRIBUTION,SPREME.BK,TB,5062382763.0,THB916010002
SUSCO,SUSCO.BK,TB,4295892805.0,TH0202B10Z08
T S FLOUR MILL,TMILLm.BK,TB,5000677031.0,TH4016010001
TANACHIRA RETAIL CORPORATION,TAN.BK,TB,5055459695.0,THB668010002
TCM CORPORATION ORS,TCMC.BK,TB,4295893023.0,TH0036010Y05
TEAM CNSL.ENGR.&. MAN.,TEAMG.BK,TB,5044010238.0,TH8601010003
TEERA-MONGKOL IND.,TMIm.BK,TB,5000440814.0,TH1033010006
THAI HA,KASETm.BK,TB,4295892713.0,TH0879010005
THAI INDUSTRIAL 1,TIF1u.BK,TB,4295893146.0,TH0848010003
THAI NAM PLASTICS,TNPC.BK,TB,4295893004.0,TH0287010Z03
THAI PACK.AND PRINT.,TPP.BK,TB,4295893013.0,TH0205010000
THAI PARCELS,TPLm.BK,TB,5081460381.0,THB419010004
THAI SETAKIJ IN.,TSI.BK,TB,4295893289.0,TH0220A10Z07
THAI SOLAR ENERGY,TSE.BK,TB,5035168405.0,TH5976010006
THAI VEGETABLE OIL,TVO.BK,TB,4295892972.0,TH0209010Z07
THE BROOKER GROUP,BTCm.BK,TB,4295893043.0,TH0634B10Z06
THE PRACTICAL SOLUTION,TPSm.BK,TB,5062392465.0,TH9512010009
THONBURI MEDICAL CENTRE,KDH.BK,TB,4295892992.0,TH0162010Y09
THORESEN THAI AG.,TTA.BK,TB,4295893304.0,TH0535010Z05
TONG HUA HOLDING,TH.BK,TB,4295893295.0,TH0236A10Y00
TPBI,TPBI.BK,TB,5045945561.0,TH7114010005
TQM ALPHA,TQM.BK,TB,5059049380.0,TH8878010Z01
TQR,TQRm.BK,TB,5077893756.0,THA169010008
TRINITY FHLH.PR.FUND,TNPFu.BK,TB,5001435224.0,TH1057010007
TRITON HOLDING,TRITN.BK,TB,4295893216.0,TH0470010Y06
TSTE,TSTE.BK,TB,4295892951.0,TH0195010Y09
TTCL,TTCL.BK,TB,4298520128.0,TH1002010Y06
UNION PLASTIC,UP.BK,TB,4295893320.0,TH0029010004
UNIQUE MINING SERVICES SUSP - SUSP.09/06/25,UMSm.BK,TB,4295893386.0,TH0775010Z07
UNITED PAPER,UTP.BK,TB,4295892711.0,TH0818010Z05
UNIVENTURES,UV.BK,TB,4295892741.0,TH0136010Z02
VERANDA RESORT,VRANDA.BK,TB,5068932876.0,TH9132010009
VIBHAVADI MEDICAL,VIBHA.BK,TB,4295893300.0,TH0295A10Z07
WHA BUS.CMX.FH.&. LH. REIT,WHABTu.BK,TB,5046145528.0,TH6900010005
WICE LOGISTICS,WICE.BK,TB,5045871248.0,TH6651010006
WINNERGY MEDICAL,WINMEDm.BK,TB,5079200855.0,THA285010007
WYNCOAST INDUSTRIAL PARK,WIN.BK,TB,4295893186.0,TH0188010Y04
X BIOSCIENCE,XBIO.BK,TB,4295892830.0,TH0753C10Z00
YGGDRAZIL GROUP,YGGm.BK,TB,5071149108.0,TH9564010006
ZIGA INNOVATION,ZIGAm.BK,TB,5055474278.0,TH8102010007
THORESEN THAI AG. NIL PAID,,TB,4295893304.0,No universe defined.
TICON INDL.CONNECTION NIL PAID 07/07/14,,TB,4295893345.0,No universe defined.
ABBVIE YUANTA DR,ABBV19x.BK,TB,5000040752.0,TH8483124005
AIRBNB A KKPS DR,ABNB06x.BK,TB,4295893387.0,TH0842123406
AMAZON COM KKPS DR,AMZN06x.BK,TB,4295893387.0,TH0842120105
AMERICAN EXPRESS COMPANY KKPS DR,AXP06x.BK,TB,4295893387.0,TH0842124404
AMGEN KKPS DR,AMGN06x.BK,TB,4295893387.0,TH0842123901
APPLE YUANTA DR,AAPL19x.BK,TB,5000040752.0,TH8483124708
BECTON DICKINSON AND COMPANY KKPS DR,BDX06x.BK,TB,4295893387.0,TH0842120204
BIDU80 KTB DR,BIDU80x.BK,TB,4295892709.0,TH0150120804
BLACKROCK KKPS DR,BLK06x.BK,TB,4295893387.0,TH0842124107
CISCO SYSTEMS KKPS DR,CSCO06x.BK,TB,4295893387.0,TH0842121004
CROWDSTRIKE HOLDINGS KKPS DR,CRWD06x.BK,TB,4295893387.0,TH0842122200
CROWDSTRIKE HOLDINGS KTB DR,CRWD80x.BK,TB,4295892709.0,TH0150124707
DATADOG A YUANTA DR,DDOG19x.BK,TB,5000040752.0,TH8483125309
DELL TECHNOLOGIES YUANTA DR,DELL19x.BK,TB,5000040752.0,TH8483124104
DUOLINGO A KKPS DR,DUOL06x.BK,TB,4295893387.0,TH0842123208
ENERGY ABSOLUTE WRT 1 DUMMY,,TB,4298077124.0,No universe defined.
EXPEDIA GROUP KKPS DR,EXPE06x.BK,TB,4295893387.0,TH0842123307
GOLDMAN SACHS GROUP KKPS DR,GSUS06x.BK,TB,4295893387.0,TH0842122002
GRAB HOLDINGS KTB DR,GRAB80x.BK,TB,4295892709.0,TH0150124301
INET LEASEHOLD UNITS-F,,TB,5080151769.0,No universe defined.
INTL.BMN.CORP.KKPS DR,IBM06x.BK,TB,4295893387.0,TH0842124206
INTUITIVE SURGICAL KKPS DR,ISRG06x.BK,TB,4295893387.0,TH0842123703
INTUITIVE SURGICAL YUANTA DR,ISRG19x.BK,TB,5000040752.0,TH8483125200
JASMINE INTERNATIONAL WRT 4 DUMMY,,TB,4295892838.0,No universe defined.
JP MORGAN CHASE & KKPS DR,JPMUS06x.BK,TB,4295893387.0,TH0842120907
JP MORGAN CHASE & YUANTA DR,JPMUS19x.BK,TB,5000040752.0,TH8483122702
LULULEMON ATHLETICA KKPS DR,LULU06x.BK,TB,4295893387.0,TH0842121608
MARVELL TECHNOLOGY KKPS DR,MRVL06x.BK,TB,4295893387.0,TH0842123802
MERCADOLIBRE KKPS DR,MELI06x.BK,TB,4295893387.0,TH0842121707
META PLATFORMS KKPS DR,META06x.BK,TB,4295893387.0,TH0842120303
MICROSOFT CORPORATION KKPS DR,MSFT06x.BK,TB,4295893387.0,TH0842120501
MICROSOFT YUANTA DR,MSFT19x.BK,TB,5000040752.0,TH8483125101
MORGAN STANLEY KKPS DR,MS06x.BK,TB,4295893387.0,TH0842120402
NASDAQ KKPS DR,NDAQ06x.BK,TB,4295893387.0,TH0842120600
NETFLIX KKPS DR,NFLX06x.BK,TB,4295893387.0,TH0842120709
NEWMONT CORPORATION KKPS DR,NEM06x.BK,TB,4295893387.0,TH0842124503
NVIDIA CORPORATION KKPS DR,NVDA06x.BK,TB,4295893387.0,TH0842121509
NVIDIA CORPORATION YUANTA DR,NVDA19x.BK,TB,5000040752.0,TH8483122603
ORACLE CORPORATION KKPS DR,ORCL06x.BK,TB,4295893387.0,TH0842122101
ORACLE YUANTA DR,ORCL19x.BK,TB,5000040752.0,TH8483123809
PALANTIR TECHNOLOGIES KKPS DR,PLTR06x.BK,TB,4295893387.0,TH0842122309
PALO ALTO NETWORKS KTB DR,PANW80x.BK,TB,4295892709.0,TH0150124400
PAYPAL HOLDINGS KKPS DR,PYPL06x.BK,TB,4295893387.0,TH0842124008
PFIZER YUANTA DR,PFIZER19x.BK,TB,5000040752.0,TH8483122405
QUALCOMM INCORPORATED KKPS DR,QCOM06x.BK,TB,4295893387.0,TH0842123604
ROBINHOOD MARKETS KKPS DR,HOOD06x.BK,TB,4295893387.0,TH0842121806
SALESFORCE KKPS DR,CRM06x.BK,TB,4295893387.0,TH0842124602
SERVICENOW YUANTA DR,NOW19x.BK,TB,5000040752.0,TH8483124609
SHOPIFY A SUBD.VTG. SHS. KKPS DR,SHOP06x.BK,TB,4295893387.0,TH0842123505
SNOWFLAKE KKPS DR,SNOW06x.BK,TB,4295893387.0,TH0842121202
SPDR GOLD SHARES YUANTA DR,GOLDUS19x.BK,TB,5000040752.0,TH8483122801
SPDR PORTFOLIO S&P 500 ETF KTB DR,SP500US80x.BK,TB,4295892709.0,TH0150125506
SPDR PORTFOLIO S&P 500 ETF YUANTA DR,SP500US19x.BK,TB,5000040752.0,TH8483123908
SPOTIFY TECHNOLOGY KKPS DR,SPOT06x.BK,TB,4295893387.0,TH0842121301
THAI FOODS GROUP DUMMY,,TB,5043456950.0,No universe defined.
THE ENERGY SELECT SECTOR SPDR FUND KTB DR,SPENGY80x.BK,TB,4295892709.0,TH0150124905
THE FINL.SLT.SECT. SPDR FD.KTB DR,SPFIN80x.BK,TB,4295892709.0,TH0150125605
THE HCRE.SLT.SECT. SPDR FD.KTB DR,SPHLTH80x.BK,TB,4295892709.0,TH0150125001
THE WALT DISNEY COMPANY YUANTA DR,DISNEY19x.BK,TB,5000040752.0,TH8483122504
THORESEN THAI AG.SUB. RTS.,,TB,4295893304.0,No universe defined.
TRAVELERS COMPANIES KKPS DR,TRVUS06x.BK,TB,4295893387.0,TH0842124701
UBER TECHNOLOGIES KKPS DR,UBER06x.BK,TB,4295893387.0,TH0842121103
UNITEDHEALTH GROUP YUANTA DR,UNH19x.BK,TB,5000040752.0,TH8483124401
VISA KKPS DR,VISA06x.BK,TB,4295893387.0,TH0842120808
WALMART KKPS DR,WMT06x.BK,TB,4295893387.0,TH0842124305
COSTCO WHOLESALE CORPORATION YUANTA DR,COSTCO19x.BK,TB,5000040752.0,TH8483122306
INVESCO NASDAQ 100 ETF YUANTA DR,QQQM19x.BK,TB,5000040752.0,TH8483122900
MICRON TECHNOLOGY YUANTA DR,MICRON19x.BK,TB,5000040752.0,TH8483125408
MONSTER BEVERAGE CORPORATION KKPS DR,MNST06x.BK,TB,4295893387.0,TH0842121905
ROBLOX CORPORATION KKPS DR,RBLX06x.BK,TB,4295893387.0,TH0842121400
SPDR PRTF.AGG.BD. ETF KTB DR,SPBOND80x.BK,TB,4295892709.0,TH0150125209
THE COMM.SVS.SLT. SECT. SPDR FD.KTB DR,SPCOM80x.BK,TB,4295892709.0,TH0150125803
THE TECH.SLT.SECT. SPDR FD.KTB DR,SPTECH80x.BK,TB,4295892709.0,TH0150125308
THORESEN THAI AG.RTS DMY,,TB,4295893304.0,No universe defined.
ALIBABA GROUP HOLDING KGI DR,BABA13x.BK,TB,4295892803.0,TH0171120502
ALIBABA GROUP HOLDING LIMITED KKPS DR,BABA06x.BK,TB,4295893387.0,TH0842122408
ALPHABET KTB DR,GOOG80x.BK,TB,4295892709.0,TH0150120903
AMAZON COM KTB DR,AMZN80x.BK,TB,4295892709.0,TH0150121307
APPLE KTB DR,AAPL80x.BK,TB,4295892709.0,TH0150120408
BABA80 CS DR,BABA80x.BK,TB,4295892709.0,TH0150120002
BAIDU KKPS DR,BIDU06x.BK,TB,4295893387.0,TH0842122606
BERKSHIRE HATHAWAY KTB DR,BRKB80x.BK,TB,4295892709.0,TH0150122008
BOOKING HOLDINGS KTB DR,BKNG80x.BK,TB,4295892709.0,TH0150121604
BROADCOM KTB DR,AVGO80x.BK,TB,4295892709.0,TH0150122909
BYD COMPANY CS DR,BYDCOM80x.BK,TB,4295892709.0,TH0150120200
CHINA HONGQIAO GROUP YUANTA DR,CHHONGQ19x.BK,TB,5000040752.0,TH8483123106
ELI LILLY AND COMPANY KTB DR,LLY80x.BK,TB,4295892709.0,TH0150123907
FPTVN19 YUANTA DR,FPTVN19x.BK,TB,5000040752.0,TH8483121506
GEELY AUTOMOBILE HOLDINGS KTB DR,GEELY80x.BK,TB,4295892709.0,TH0150124202
GEELY AUTOMOBILE HOLDINGS LIMITED KKPS DR,GEELY06x.BK,TB,4295893387.0,TH0842122804
GLOBAL X INNOVATIVE BLUECHIP PI DR,WORLD03x.BK,TB,4295892896.0,TH0241120300
GLOBAL X JAPAN GLOBAL LEADERS PI DR,JAP03x.BK,TB,4295892896.0,TH0241120102
GLOBAL X S&P CRUDE OIL FUTURE PI DR,OIL03x.BK,TB,4295892896.0,TH0241120201
GOLD19 YUANTA DR,GOLD19x.BK,TB,5000040752.0,TH8483120508
HANSOH PHARMACEUTICAL YUANTA DR,HANSOH19x.BK,TB,5000040752.0,TH8483125507
HERMES80 KTB DR,HERMES80x.BK,TB,4295892709.0,TH0150122800
HKTECH13 KGI DR,HKTECH13x.BK,TB,4295892803.0,TH0171120106
HOA PHAT GROUP JSC YUANTA DR,HPG19x.BK,TB,5000040752.0,TH8483123304
HUAHONG23 INVX DR,HUAHONG23x.BK,TB,,TH3932120506
INDIAESG19 YUANTA DR,INDIAESG19x.BK,TB,5000040752.0,TH8483120607
INDL&COML.BK.OF CLTD.(H SHARES) YUANTA,ICBC19x.BK,TB,5000040752.0,TH8483123601
INDL&COML.BOC.KKPS DR,ICBC06x.BK,TB,4295893387.0,TH0842123000
ISHARES JP MORGAN USD ASIA YUANTA DR,BONDAS19x.BK,TB,5000040752.0,TH8483124500
JAPAN13 KGI DR,JAPAN13x.BK,TB,4295892803.0,TH0171120205
JD COM KTB DR,JD80x.BK,TB,4295892709.0,TH0150123600
JD HEALTH INTERNATIONAL YUANTA DR,JDHEAL19x.BK,TB,5000040752.0,TH8483123205
JOINT STOCK COMMERCIAL YUANTA DR,VCB19x.BK,TB,5000040752.0,TH8483121605
KUAISH23 INVX DR,KUAISH23x.BK,TB,,TH3932120605
KUAISHOU TECHNOLOGY KKPS DR,KUAISH06x.BK,TB,4295893387.0,TH0842122705
LAOPU GOLD KGI DR,LPGOLD13x.BK,TB,4295892803.0,TH0171120908
LOREAL80 KTB DR,LOREAL80x.BK,TB,4295892709.0,TH0150122701
MASAN GROUP YUANTA DR,MSN19x.BK,TB,5000040752.0,TH8483124906
MASTERCARD KTB DR,MA80x.BK,TB,4295892709.0,TH0150123105
MEITUAN KTB DR,MEITUAN80x.BK,TB,4295892709.0,TH0150123709
MEITUAN YUANTA DR,MEITUAN19x.BK,TB,5000040752.0,TH8483122207
META PLATFORMS KTB DR,META80x.BK,TB,4295892709.0,TH0150121505
MICROSOFT KTB DR,MSFT80x.BK,TB,4295892709.0,TH0150121109
MINISO GROUP HOLDING KTB DR,MNSO80x.BK,TB,4295892709.0,TH0150124806
MOBILE WORLD INVESTMENT YUANTA DR,MWG19x.BK,TB,5000040752.0,TH8483121704
